CYTOPLASM,27397,"{'rfp', 'gfp'}"
MITOCHONDRIA,4463,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,21839,"{'rfp', 'gfp'}"
VACUOLE,11540,"{'rfp', 'gfp'}"
NUCLEI,22111,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,6612,"{'rfp', 'gfp'}"
SPINDLEPOLE,1649,"{'rfp', 'gfp'}"
NUCLEOLUS,17589,"{'rfp', 'gfp'}"
NUCLEI,8474,"{'rfp', 'gfp'}"
SPINDLEPOLE,3767,"{'rfp', 'gfp'}"
NUCLEI,24159,"{'rfp', 'gfp'}"
GOLGI,25212,"{'rfp', 'gfp'}"
GOLGI,8279,"{'rfp', 'gfp'}"
SPINDLEPOLE,22083,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,1114,"{'rfp', 'gfp'}"
ACTIN,8222,"{'rfp', 'gfp'}"
SPINDLEPOLE,15441,"{'rfp', 'gfp'}"
ER,20858,"{'rfp', 'gfp'}"
VACUOLE,20589,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,13688,"{'rfp', 'gfp'}"
ENDOSOME,1839,"{'rfp', 'gfp'}"
NUCLEOLUS,297,"{'rfp', 'gfp'}"
ER,26837,"{'rfp', 'gfp'}"
CYTOPLASM,24139,"{'rfp', 'gfp'}"
PEROXISOME,3045,"{'rfp', 'gfp'}"
CYTOPLASM,15849,"{'rfp', 'gfp'}"
GOLGI,11919,"{'rfp', 'gfp'}"
PEROXISOME,15190,"{'rfp', 'gfp'}"
ENDOSOME,10,"{'rfp', 'gfp'}"
ENDOSOME,30729,"{'rfp', 'gfp'}"
MITOCHONDRIA,6341,"{'rfp', 'gfp'}"
NUCLEI,25325,"{'rfp', 'gfp'}"
VACUOLE,21871,"{'rfp', 'gfp'}"
GOLGI,10118,"{'rfp', 'gfp'}"
NUCLEOLUS,14387,"{'rfp', 'gfp'}"
SPINDLEPOLE,19063,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,1863,"{'rfp', 'gfp'}"
ENDOSOME,23423,"{'rfp', 'gfp'}"
ACTIN,10574,"{'rfp', 'gfp'}"
NUCLEI,29178,"{'rfp', 'gfp'}"
NUCLEOLUS,24592,"{'rfp', 'gfp'}"
VACUOLE,11347,"{'rfp', 'gfp'}"
VACUOLE,3778,"{'rfp', 'gfp'}"
ENDOSOME,7320,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,14515,"{'rfp', 'gfp'}"
NUCLEI,26076,"{'rfp', 'gfp'}"
NUCLEOLUS,12968,"{'rfp', 'gfp'}"
CELLPERIPHERY,30681,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,6856,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,4041,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,2186,"{'rfp', 'gfp'}"
VACUOLE,19347,"{'rfp', 'gfp'}"
NUCLEOLUS,27305,"{'rfp', 'gfp'}"
CYTOPLASM,21933,"{'rfp', 'gfp'}"
SPINDLE,19295,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,19227,"{'rfp', 'gfp'}"
VACUOLE,1442,"{'rfp', 'gfp'}"
SPINDLEPOLE,13103,"{'rfp', 'gfp'}"
NUCLEI,30234,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,25090,"{'rfp', 'gfp'}"
GOLGI,439,"{'rfp', 'gfp'}"
ENDOSOME,2574,"{'rfp', 'gfp'}"
VACUOLE,19065,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,1516,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,8344,"{'rfp', 'gfp'}"
VACUOLE,4406,"{'rfp', 'gfp'}"
NUCLEI,7594,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,12861,"{'rfp', 'gfp'}"
GOLGI,10631,"{'rfp', 'gfp'}"
NUCLEI,30340,"{'rfp', 'gfp'}"
SPINDLEPOLE,6685,"{'rfp', 'gfp'}"
ER,20163,"{'rfp', 'gfp'}"
CYTOPLASM,853,"{'rfp', 'gfp'}"
SPINDLEPOLE,19462,"{'rfp', 'gfp'}"
MITOCHONDRIA,18419,"{'rfp', 'gfp'}"
MITOCHONDRIA,27590,"{'rfp', 'gfp'}"
ENDOSOME,18389,"{'rfp', 'gfp'}"
NUCLEOLUS,24455,"{'rfp', 'gfp'}"
NUCLEI,3532,"{'rfp', 'gfp'}"
NUCLEI,8825,"{'rfp', 'gfp'}"
SPINDLEPOLE,2676,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,11006,"{'rfp', 'gfp'}"
NUCLEOLUS,23419,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,27374,"{'rfp', 'gfp'}"
CYTOPLASM,24374,"{'rfp', 'gfp'}"
SPINDLEPOLE,16800,"{'rfp', 'gfp'}"
ER,23425,"{'rfp', 'gfp'}"
GOLGI,4072,"{'rfp', 'gfp'}"
CELLPERIPHERY,12289,"{'rfp', 'gfp'}"
ER,1457,"{'rfp', 'gfp'}"
CYTOPLASM,11899,"{'rfp', 'gfp'}"
ENDOSOME,30015,"{'rfp', 'gfp'}"
NUCLEI,30738,"{'rfp', 'gfp'}"
ACTIN,14310,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,20148,"{'rfp', 'gfp'}"
CYTOPLASM,20000,"{'rfp', 'gfp'}"
NUCLEI,19392,"{'rfp', 'gfp'}"
SPINDLEPOLE,15982,"{'rfp', 'gfp'}"
ER,24194,"{'rfp', 'gfp'}"
VACUOLE,14454,"{'rfp', 'gfp'}"
NUCLEOLUS,16966,"{'rfp', 'gfp'}"
NUCLEI,15421,"{'rfp', 'gfp'}"
GOLGI,13677,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,24237,"{'rfp', 'gfp'}"
NUCLEI,6472,"{'rfp', 'gfp'}"
CYTOPLASM,26856,"{'rfp', 'gfp'}"
ER,24227,"{'rfp', 'gfp'}"
NUCLEOLUS,4094,"{'rfp', 'gfp'}"
ER,14077,"{'rfp', 'gfp'}"
SPINDLEPOLE,27419,"{'rfp', 'gfp'}"
GOLGI,1218,"{'rfp', 'gfp'}"
MITOCHONDRIA,22800,"{'rfp', 'gfp'}"
NUCLEOLUS,17938,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,26969,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,20340,"{'rfp', 'gfp'}"
MITOCHONDRIA,23541,"{'rfp', 'gfp'}"
CYTOPLASM,27632,"{'rfp', 'gfp'}"
NUCLEI,9403,"{'rfp', 'gfp'}"
NUCLEI,5472,"{'rfp', 'gfp'}"
ER,6325,"{'rfp', 'gfp'}"
NUCLEOLUS,20307,"{'rfp', 'gfp'}"
NUCLEOLUS,1537,"{'rfp', 'gfp'}"
CELLPERIPHERY,6272,"{'rfp', 'gfp'}"
ENDOSOME,9755,"{'rfp', 'gfp'}"
ENDOSOME,339,"{'rfp', 'gfp'}"
GOLGI,17917,"{'rfp', 'gfp'}"
VACUOLE,13282,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,15056,"{'rfp', 'gfp'}"
NUCLEOLUS,19747,"{'rfp', 'gfp'}"
VACUOLE,5098,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,5060,"{'rfp', 'gfp'}"
NUCLEI,27069,"{'rfp', 'gfp'}"
VACUOLE,28533,"{'rfp', 'gfp'}"
VACUOLE,5453,"{'rfp', 'gfp'}"
ENDOSOME,22867,"{'rfp', 'gfp'}"
SPINDLEPOLE,30443,"{'rfp', 'gfp'}"
MITOCHONDRIA,29543,"{'rfp', 'gfp'}"
NUCLEI,13805,"{'rfp', 'gfp'}"
PEROXISOME,15410,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,30769,"{'rfp', 'gfp'}"
MITOCHONDRIA,12329,"{'rfp', 'gfp'}"
MITOCHONDRIA,26932,"{'rfp', 'gfp'}"
GOLGI,12375,"{'rfp', 'gfp'}"
SPINDLEPOLE,13223,"{'rfp', 'gfp'}"
MITOCHONDRIA,28864,"{'rfp', 'gfp'}"
GOLGI,11353,"{'rfp', 'gfp'}"
ENDOSOME,19214,"{'rfp', 'gfp'}"
ACTIN,9543,"{'rfp', 'gfp'}"
ER,27504,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,2279,"{'rfp', 'gfp'}"
VACUOLE,16965,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,30847,"{'rfp', 'gfp'}"
NUCLEI,17375,"{'rfp', 'gfp'}"
NUCLEOLUS,17621,"{'rfp', 'gfp'}"
ACTIN,7688,"{'rfp', 'gfp'}"
BUDNECK,3020,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,7181,"{'rfp', 'gfp'}"
MITOCHONDRIA,26784,"{'rfp', 'gfp'}"
BUDTIP,11935,"{'rfp', 'gfp'}"
CYTOPLASM,16856,"{'rfp', 'gfp'}"
ER,22948,"{'rfp', 'gfp'}"
NUCLEOLUS,13611,"{'rfp', 'gfp'}"
ER,23290,"{'rfp', 'gfp'}"
ACTIN,21250,"{'rfp', 'gfp'}"
NUCLEI,28520,"{'rfp', 'gfp'}"
PEROXISOME,2306,"{'rfp', 'gfp'}"
ENDOSOME,23016,"{'rfp', 'gfp'}"
SPINDLEPOLE,14243,"{'rfp', 'gfp'}"
CELLPERIPHERY,12442,"{'rfp', 'gfp'}"
NUCLEI,6140,"{'rfp', 'gfp'}"
ACTIN,28852,"{'rfp', 'gfp'}"
NUCLEOLUS,26254,"{'rfp', 'gfp'}"
NUCLEOLUS,9903,"{'rfp', 'gfp'}"
ENDOSOME,23176,"{'rfp', 'gfp'}"
CYTOPLASM,15917,"{'rfp', 'gfp'}"
ER,17238,"{'rfp', 'gfp'}"
ER,29536,"{'rfp', 'gfp'}"
SPINDLEPOLE,6290,"{'rfp', 'gfp'}"
ACTIN,17445,"{'rfp', 'gfp'}"
ER,3567,"{'rfp', 'gfp'}"
SPINDLEPOLE,12377,"{'rfp', 'gfp'}"
NUCLEI,983,"{'rfp', 'gfp'}"
MITOCHONDRIA,25389,"{'rfp', 'gfp'}"
ER,18314,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,28770,"{'rfp', 'gfp'}"
MITOCHONDRIA,25373,"{'rfp', 'gfp'}"
CYTOPLASM,30668,"{'rfp', 'gfp'}"
NUCLEI,4021,"{'rfp', 'gfp'}"
PEROXISOME,27909,"{'rfp', 'gfp'}"
GOLGI,8160,"{'rfp', 'gfp'}"
ACTIN,27040,"{'rfp', 'gfp'}"
ER,27444,"{'rfp', 'gfp'}"
NUCLEOLUS,1957,"{'rfp', 'gfp'}"
NUCLEI,22483,"{'rfp', 'gfp'}"
NUCLEI,10957,"{'rfp', 'gfp'}"
PEROXISOME,2230,"{'rfp', 'gfp'}"
GOLGI,12357,"{'rfp', 'gfp'}"
VACUOLE,16962,"{'rfp', 'gfp'}"
CYTOPLASM,30432,"{'rfp', 'gfp'}"
CYTOPLASM,20642,"{'rfp', 'gfp'}"
SPINDLEPOLE,14750,"{'rfp', 'gfp'}"
NUCLEOLUS,6077,"{'rfp', 'gfp'}"
GOLGI,9447,"{'rfp', 'gfp'}"
PEROXISOME,9259,"{'rfp', 'gfp'}"
ER,27849,"{'rfp', 'gfp'}"
MITOCHONDRIA,6782,"{'rfp', 'gfp'}"
CYTOPLASM,22599,"{'rfp', 'gfp'}"
ER,12956,"{'rfp', 'gfp'}"
MITOCHONDRIA,27992,"{'rfp', 'gfp'}"
MITOCHONDRIA,6276,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,16825,"{'rfp', 'gfp'}"
SPINDLEPOLE,20905,"{'rfp', 'gfp'}"
GOLGI,12074,"{'rfp', 'gfp'}"
NUCLEI,22756,"{'rfp', 'gfp'}"
NUCLEOLUS,9397,"{'rfp', 'gfp'}"
BUDNECK,30677,"{'rfp', 'gfp'}"
SPINDLEPOLE,15596,"{'rfp', 'gfp'}"
NUCLEI,5462,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,6477,"{'rfp', 'gfp'}"
ENDOSOME,9738,"{'rfp', 'gfp'}"
NUCLEI,286,"{'rfp', 'gfp'}"
BUDNECK,25827,"{'rfp', 'gfp'}"
MITOCHONDRIA,29055,"{'rfp', 'gfp'}"
ER,3184,"{'rfp', 'gfp'}"
MITOCHONDRIA,17736,"{'rfp', 'gfp'}"
MITOCHONDRIA,20330,"{'rfp', 'gfp'}"
SPINDLEPOLE,29977,"{'rfp', 'gfp'}"
ER,28081,"{'rfp', 'gfp'}"
ACTIN,9285,"{'rfp', 'gfp'}"
ENDOSOME,817,"{'rfp', 'gfp'}"
MITOCHONDRIA,12446,"{'rfp', 'gfp'}"
ENDOSOME,13734,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,25196,"{'rfp', 'gfp'}"
ENDOSOME,23608,"{'rfp', 'gfp'}"
ENDOSOME,25154,"{'rfp', 'gfp'}"
SPINDLEPOLE,23631,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,19901,"{'rfp', 'gfp'}"
BUDTIP,17755,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,6793,"{'rfp', 'gfp'}"
MITOCHONDRIA,28872,"{'rfp', 'gfp'}"
ER,11688,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,542,"{'rfp', 'gfp'}"
MITOCHONDRIA,20522,"{'rfp', 'gfp'}"
SPINDLEPOLE,24270,"{'rfp', 'gfp'}"
MITOCHONDRIA,27672,"{'rfp', 'gfp'}"
ER,30108,"{'rfp', 'gfp'}"
VACUOLE,13312,"{'rfp', 'gfp'}"
CELLPERIPHERY,14195,"{'rfp', 'gfp'}"
VACUOLE,18581,"{'rfp', 'gfp'}"
VACUOLE,23793,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,10979,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,20771,"{'rfp', 'gfp'}"
ER,19841,"{'rfp', 'gfp'}"
CYTOPLASM,2328,"{'rfp', 'gfp'}"
VACUOLE,11539,"{'rfp', 'gfp'}"
SPINDLEPOLE,15106,"{'rfp', 'gfp'}"
MITOCHONDRIA,6977,"{'rfp', 'gfp'}"
MITOCHONDRIA,683,"{'rfp', 'gfp'}"
CYTOPLASM,23065,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,14061,"{'rfp', 'gfp'}"
VACUOLE,16894,"{'rfp', 'gfp'}"
NUCLEOLUS,28506,"{'rfp', 'gfp'}"
MITOCHONDRIA,29794,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,27816,"{'rfp', 'gfp'}"
CELLPERIPHERY,28213,"{'rfp', 'gfp'}"
NUCLEOLUS,5002,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,10333,"{'rfp', 'gfp'}"
PEROXISOME,15299,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,7148,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,20780,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,11522,"{'rfp', 'gfp'}"
GOLGI,30833,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,12069,"{'rfp', 'gfp'}"
VACUOLE,2680,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,16128,"{'rfp', 'gfp'}"
BUDTIP,16456,"{'rfp', 'gfp'}"
PEROXISOME,19160,"{'rfp', 'gfp'}"
NUCLEOLUS,27836,"{'rfp', 'gfp'}"
SPINDLEPOLE,14510,"{'rfp', 'gfp'}"
MITOCHONDRIA,25346,"{'rfp', 'gfp'}"
ER,19112,"{'rfp', 'gfp'}"
CYTOPLASM,23236,"{'rfp', 'gfp'}"
CYTOPLASM,17816,"{'rfp', 'gfp'}"
MITOCHONDRIA,2153,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,4303,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,5531,"{'rfp', 'gfp'}"
NUCLEI,2379,"{'rfp', 'gfp'}"
CYTOPLASM,19198,"{'rfp', 'gfp'}"
MITOCHONDRIA,3594,"{'rfp', 'gfp'}"
ER,14651,"{'rfp', 'gfp'}"
MITOCHONDRIA,23908,"{'rfp', 'gfp'}"
ACTIN,18414,"{'rfp', 'gfp'}"
ACTIN,24489,"{'rfp', 'gfp'}"
ER,21216,"{'rfp', 'gfp'}"
PEROXISOME,8683,"{'rfp', 'gfp'}"
VACUOLE,15110,"{'rfp', 'gfp'}"
SPINDLEPOLE,30850,"{'rfp', 'gfp'}"
MITOCHONDRIA,3210,"{'rfp', 'gfp'}"
MITOCHONDRIA,30419,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,28516,"{'rfp', 'gfp'}"
NUCLEOLUS,28408,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,19294,"{'rfp', 'gfp'}"
CELLPERIPHERY,24797,"{'rfp', 'gfp'}"
ACTIN,27859,"{'rfp', 'gfp'}"
VACUOLE,6055,"{'rfp', 'gfp'}"
ER,30260,"{'rfp', 'gfp'}"
VACUOLE,29708,"{'rfp', 'gfp'}"
MITOCHONDRIA,13504,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,12102,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,29221,"{'rfp', 'gfp'}"
VACUOLE,16238,"{'rfp', 'gfp'}"
NUCLEI,5903,"{'rfp', 'gfp'}"
ENDOSOME,18083,"{'rfp', 'gfp'}"
MITOCHONDRIA,17894,"{'rfp', 'gfp'}"
MITOCHONDRIA,17208,"{'rfp', 'gfp'}"
BUDNECK,7697,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,9158,"{'rfp', 'gfp'}"
CYTOPLASM,19447,"{'rfp', 'gfp'}"
MITOCHONDRIA,17436,"{'rfp', 'gfp'}"
ACTIN,6811,"{'rfp', 'gfp'}"
CYTOPLASM,10746,"{'rfp', 'gfp'}"
CELLPERIPHERY,15411,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,6155,"{'rfp', 'gfp'}"
ER,22094,"{'rfp', 'gfp'}"
ENDOSOME,18955,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,19189,"{'rfp', 'gfp'}"
GOLGI,15688,"{'rfp', 'gfp'}"
NUCLEI,5303,"{'rfp', 'gfp'}"
MITOCHONDRIA,27885,"{'rfp', 'gfp'}"
SPINDLEPOLE,29124,"{'rfp', 'gfp'}"
GOLGI,20280,"{'rfp', 'gfp'}"
GOLGI,14308,"{'rfp', 'gfp'}"
SPINDLEPOLE,3407,"{'rfp', 'gfp'}"
ENDOSOME,24131,"{'rfp', 'gfp'}"
MITOCHONDRIA,1933,"{'rfp', 'gfp'}"
PEROXISOME,6213,"{'rfp', 'gfp'}"
NUCLEOLUS,14639,"{'rfp', 'gfp'}"
NUCLEOLUS,3330,"{'rfp', 'gfp'}"
SPINDLEPOLE,4195,"{'rfp', 'gfp'}"
ENDOSOME,22929,"{'rfp', 'gfp'}"
CYTOPLASM,17855,"{'rfp', 'gfp'}"
SPINDLEPOLE,12117,"{'rfp', 'gfp'}"
ER,25506,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,2287,"{'rfp', 'gfp'}"
CYTOPLASM,15404,"{'rfp', 'gfp'}"
VACUOLE,12935,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,22671,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,26703,"{'rfp', 'gfp'}"
CYTOPLASM,30538,"{'rfp', 'gfp'}"
PEROXISOME,16173,"{'rfp', 'gfp'}"
MITOCHONDRIA,27191,"{'rfp', 'gfp'}"
BUDTIP,14268,"{'rfp', 'gfp'}"
ER,17999,"{'rfp', 'gfp'}"
CYTOPLASM,8039,"{'rfp', 'gfp'}"
MITOCHONDRIA,3619,"{'rfp', 'gfp'}"
GOLGI,11669,"{'rfp', 'gfp'}"
VACUOLE,7010,"{'rfp', 'gfp'}"
NUCLEI,4506,"{'rfp', 'gfp'}"
ER,18459,"{'rfp', 'gfp'}"
NUCLEI,22991,"{'rfp', 'gfp'}"
NUCLEI,17828,"{'rfp', 'gfp'}"
ACTIN,20614,"{'rfp', 'gfp'}"
PEROXISOME,7118,"{'rfp', 'gfp'}"
ENDOSOME,5130,"{'rfp', 'gfp'}"
SPINDLEPOLE,17402,"{'rfp', 'gfp'}"
VACUOLE,3531,"{'rfp', 'gfp'}"
SPINDLE,3922,"{'rfp', 'gfp'}"
PEROXISOME,1565,"{'rfp', 'gfp'}"
VACUOLE,9350,"{'rfp', 'gfp'}"
PEROXISOME,955,"{'rfp', 'gfp'}"
ENDOSOME,14556,"{'rfp', 'gfp'}"
GOLGI,229,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,22385,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,6229,"{'rfp', 'gfp'}"
GOLGI,21105,"{'rfp', 'gfp'}"
CYTOPLASM,28164,"{'rfp', 'gfp'}"
ER,10749,"{'rfp', 'gfp'}"
CYTOPLASM,22458,"{'rfp', 'gfp'}"
CYTOPLASM,8847,"{'rfp', 'gfp'}"
SPINDLEPOLE,10530,"{'rfp', 'gfp'}"
ACTIN,5828,"{'rfp', 'gfp'}"
CELLPERIPHERY,12618,"{'rfp', 'gfp'}"
ENDOSOME,28571,"{'rfp', 'gfp'}"
MITOCHONDRIA,23742,"{'rfp', 'gfp'}"
ENDOSOME,22292,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,7636,"{'rfp', 'gfp'}"
BUDNECK,13715,"{'rfp', 'gfp'}"
ACTIN,20366,"{'rfp', 'gfp'}"
NUCLEI,23508,"{'rfp', 'gfp'}"
CYTOPLASM,7176,"{'rfp', 'gfp'}"
NUCLEOLUS,23366,"{'rfp', 'gfp'}"
ENDOSOME,18836,"{'rfp', 'gfp'}"
NUCLEOLUS,1738,"{'rfp', 'gfp'}"
NUCLEI,23797,"{'rfp', 'gfp'}"
ENDOSOME,18262,"{'rfp', 'gfp'}"
MITOCHONDRIA,17356,"{'rfp', 'gfp'}"
MITOCHONDRIA,22562,"{'rfp', 'gfp'}"
VACUOLE,9704,"{'rfp', 'gfp'}"
NUCLEOLUS,19245,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,6047,"{'rfp', 'gfp'}"
PEROXISOME,10865,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,2766,"{'rfp', 'gfp'}"
CYTOPLASM,6187,"{'rfp', 'gfp'}"
NUCLEOLUS,3957,"{'rfp', 'gfp'}"
VACUOLE,381,"{'rfp', 'gfp'}"
SPINDLEPOLE,25853,"{'rfp', 'gfp'}"
VACUOLE,16422,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,9024,"{'rfp', 'gfp'}"
NUCLEI,23750,"{'rfp', 'gfp'}"
NUCLEOLUS,1027,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,5794,"{'rfp', 'gfp'}"
NUCLEI,16391,"{'rfp', 'gfp'}"
MITOCHONDRIA,15742,"{'rfp', 'gfp'}"
NUCLEI,23040,"{'rfp', 'gfp'}"
BUDNECK,15113,"{'rfp', 'gfp'}"
ENDOSOME,15043,"{'rfp', 'gfp'}"
NUCLEI,23160,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,27546,"{'rfp', 'gfp'}"
ENDOSOME,4952,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,11097,"{'rfp', 'gfp'}"
CYTOPLASM,13641,"{'rfp', 'gfp'}"
ACTIN,1694,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,25065,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,2501,"{'rfp', 'gfp'}"
BUDNECK,8008,"{'rfp', 'gfp'}"
SPINDLEPOLE,29738,"{'rfp', 'gfp'}"
NUCLEI,29,"{'rfp', 'gfp'}"
ER,26187,"{'rfp', 'gfp'}"
ER,29672,"{'rfp', 'gfp'}"
CYTOPLASM,18016,"{'rfp', 'gfp'}"
ER,632,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,10640,"{'rfp', 'gfp'}"
GOLGI,2031,"{'rfp', 'gfp'}"
NUCLEOLUS,26842,"{'rfp', 'gfp'}"
SPINDLEPOLE,19038,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,21662,"{'rfp', 'gfp'}"
MITOCHONDRIA,5484,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,18040,"{'rfp', 'gfp'}"
NUCLEOLUS,1510,"{'rfp', 'gfp'}"
MITOCHONDRIA,13017,"{'rfp', 'gfp'}"
BUDNECK,18639,"{'rfp', 'gfp'}"
GOLGI,8010,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,26982,"{'rfp', 'gfp'}"
ER,23496,"{'rfp', 'gfp'}"
VACUOLE,12824,"{'rfp', 'gfp'}"
ENDOSOME,9622,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,10251,"{'rfp', 'gfp'}"
SPINDLEPOLE,18417,"{'rfp', 'gfp'}"
CYTOPLASM,16270,"{'rfp', 'gfp'}"
SPINDLEPOLE,15374,"{'rfp', 'gfp'}"
NUCLEOLUS,26135,"{'rfp', 'gfp'}"
NUCLEI,19631,"{'rfp', 'gfp'}"
VACUOLE,1048,"{'rfp', 'gfp'}"
CYTOPLASM,21766,"{'rfp', 'gfp'}"
NUCLEOLUS,18248,"{'rfp', 'gfp'}"
CYTOPLASM,9789,"{'rfp', 'gfp'}"
NUCLEI,14553,"{'rfp', 'gfp'}"
ENDOSOME,28774,"{'rfp', 'gfp'}"
SPINDLEPOLE,27787,"{'rfp', 'gfp'}"
NUCLEI,26155,"{'rfp', 'gfp'}"
VACUOLARMEMBRANE,17239,"{'rfp', 'gfp'}"
VACUOLE,20025,"{'rfp', 'gfp'}"
ENDOSOME,17696,"{'rfp', 'gfp'}"
MITOCHONDRIA,24853,"{'rfp', 'gfp'}"
ENDOSOME,21165,"{'rfp', 'gfp'}"
ER,4158,"{'rfp', 'gfp'}"
ER,30347,"{'rfp', 'gfp'}"
MITOCHONDRIA,623,"{'rfp', 'gfp'}"
BUDNECK,8707,"{'rfp', 'gfp'}"
MITOCHONDRIA,29117,"{'rfp', 'gfp'}"
NUCLEOLUS,10667,"{'rfp', 'gfp'}"
ENDOSOME,8074,"{'rfp', 'gfp'}"
NUCLEARPERIPHERY,22814,"{'rfp', 'gfp'}"
MITOCHONDRIA,26249,"{'rfp', 'gfp'}"
ER,21030,"{'rfp', 'gfp'}"
ENDOSOME,21185,"{'rfp', 'gfp'}"
SPINDLEPOLE,21979,"{'rfp', 'gfp'}"
CELLPERIPHERY,20341,"{'rfp', 'gfp'}"
ER,26738,"{'rfp', 'gfp'}"
CELLPERIPHERY,7868,"{'rfp', 'gfp'}"
NUCLEOLUS,24683,"{'rfp', 'gfp'}"
ENDOSOME,13278,"{'rfp', 'gfp'}"
PEROXISOME,19751,"{'rfp', 'gfp'}"
ENDOSOME,16736,"{'rfp', 'gfp'}"
SPINDLEPOLE,16570,"{'rfp', 'gfp'}"
VACUOLE,1143,"{'rfp', 'gfp'}"
NUCLEI,25608,"{'rfp', 'gfp'}"
PEROXISOME,3387,"{'rfp', 'gfp'}"
ENDOSOME,1088,"{'rfp', 'gfp'}"
MITOCHONDRIA,24852,"{'rfp', 'gfp'}"
NUCLEI,17433,"{'rfp', 'gfp'}"
CYTOPLASM,7231,"{'rfp', 'gfp'}"
CYTOPLASM,20576,"{'rfp', 'gfp'}"
CYTOPLASM,23695,"{'rfp', 'gfp'}"
PEROXISOME,17666,"{'rfp', 'gfp'}"
ER,12351,"{'rfp', 'gfp'}"
GOLGI,7457,"{'rfp', 'gfp'}"
ER,30713,"{'rfp', 'gfp'}"
SPINDLEPOLE,12880,"{'rfp', 'gfp'}"
NUCLEI,10419,"{'rfp', 'gfp'}"
SPINDLEPOLE,7196,"{'rfp', 'gfp'}"
ER,14762,"{'rfp', 'gfp'}"
