41259,4,"['G1/41259_Ch3.ome.jpg', 'G1/41259_Ch4.ome.jpg', 'G1/41259_Ch6.ome.jpg']"
49220,4,"['G1/49220_Ch3.ome.jpg', 'G1/49220_Ch4.ome.jpg', 'G1/49220_Ch6.ome.jpg']"
41490,5,"['G2/41490_Ch3.ome.jpg', 'G2/41490_Ch4.ome.jpg', 'G2/41490_Ch6.ome.jpg']"
4748,5,"['G2/4748_Ch3.ome.jpg', 'G2/4748_Ch4.ome.jpg', 'G2/4748_Ch6.ome.jpg']"
12920,5,"['G2/12920_Ch3.ome.jpg', 'G2/12920_Ch4.ome.jpg', 'G2/12920_Ch6.ome.jpg']"
39767,6,"['S/39767_Ch3.ome.jpg', 'S/39767_Ch4.ome.jpg', 'S/39767_Ch6.ome.jpg']"
7311,5,"['G2/7311_Ch3.ome.jpg', 'G2/7311_Ch4.ome.jpg', 'G2/7311_Ch6.ome.jpg']"
18455,6,"['S/18455_Ch3.ome.jpg', 'S/18455_Ch4.ome.jpg', 'S/18455_Ch6.ome.jpg']"
26220,5,"['G2/26220_Ch3.ome.jpg', 'G2/26220_Ch4.ome.jpg', 'G2/26220_Ch6.ome.jpg']"
15674,5,"['G2/15674_Ch3.ome.jpg', 'G2/15674_Ch4.ome.jpg', 'G2/15674_Ch6.ome.jpg']"
14360,6,"['S/14360_Ch3.ome.jpg', 'S/14360_Ch4.ome.jpg', 'S/14360_Ch6.ome.jpg']"
22995,6,"['S/22995_Ch3.ome.jpg', 'S/22995_Ch4.ome.jpg', 'S/22995_Ch6.ome.jpg']"
45671,4,"['G1/45671_Ch3.ome.jpg', 'G1/45671_Ch4.ome.jpg', 'G1/45671_Ch6.ome.jpg']"
12707,5,"['G2/12707_Ch3.ome.jpg', 'G2/12707_Ch4.ome.jpg', 'G2/12707_Ch6.ome.jpg']"
30019,5,"['G2/30019_Ch3.ome.jpg', 'G2/30019_Ch4.ome.jpg', 'G2/30019_Ch6.ome.jpg']"
5655,4,"['G1/5655_Ch3.ome.jpg', 'G1/5655_Ch4.ome.jpg', 'G1/5655_Ch6.ome.jpg']"
32301,5,"['G2/32301_Ch3.ome.jpg', 'G2/32301_Ch4.ome.jpg', 'G2/32301_Ch6.ome.jpg']"
8662,6,"['S/8662_Ch3.ome.jpg', 'S/8662_Ch4.ome.jpg', 'S/8662_Ch6.ome.jpg']"
27582,5,"['G2/27582_Ch3.ome.jpg', 'G2/27582_Ch4.ome.jpg', 'G2/27582_Ch6.ome.jpg']"
36462,4,"['G1/36462_Ch3.ome.jpg', 'G1/36462_Ch4.ome.jpg', 'G1/36462_Ch6.ome.jpg']"
4610,6,"['S/4610_Ch3.ome.jpg', 'S/4610_Ch4.ome.jpg', 'S/4610_Ch6.ome.jpg']"
649,5,"['G2/649_Ch3.ome.jpg', 'G2/649_Ch4.ome.jpg', 'G2/649_Ch6.ome.jpg']"
39073,6,"['S/39073_Ch3.ome.jpg', 'S/39073_Ch4.ome.jpg', 'S/39073_Ch6.ome.jpg']"
35488,5,"['G2/35488_Ch3.ome.jpg', 'G2/35488_Ch4.ome.jpg', 'G2/35488_Ch6.ome.jpg']"
39045,6,"['S/39045_Ch3.ome.jpg', 'S/39045_Ch4.ome.jpg', 'S/39045_Ch6.ome.jpg']"
21202,6,"['S/21202_Ch3.ome.jpg', 'S/21202_Ch4.ome.jpg', 'S/21202_Ch6.ome.jpg']"
42698,4,"['G1/42698_Ch3.ome.jpg', 'G1/42698_Ch4.ome.jpg', 'G1/42698_Ch6.ome.jpg']"
28305,4,"['G1/28305_Ch3.ome.jpg', 'G1/28305_Ch4.ome.jpg', 'G1/28305_Ch6.ome.jpg']"
3495,6,"['S/3495_Ch3.ome.jpg', 'S/3495_Ch4.ome.jpg', 'S/3495_Ch6.ome.jpg']"
26594,4,"['G1/26594_Ch3.ome.jpg', 'G1/26594_Ch4.ome.jpg', 'G1/26594_Ch6.ome.jpg']"
10788,5,"['G2/10788_Ch3.ome.jpg', 'G2/10788_Ch4.ome.jpg', 'G2/10788_Ch6.ome.jpg']"
18789,6,"['S/18789_Ch3.ome.jpg', 'S/18789_Ch4.ome.jpg', 'S/18789_Ch6.ome.jpg']"
4026,6,"['S/4026_Ch3.ome.jpg', 'S/4026_Ch4.ome.jpg', 'S/4026_Ch6.ome.jpg']"
19958,2,"['Prophase/19958_Ch3.ome.jpg', 'Prophase/19958_Ch4.ome.jpg', 'Prophase/19958_Ch6.ome.jpg']"
29250,4,"['G1/29250_Ch3.ome.jpg', 'G1/29250_Ch4.ome.jpg', 'G1/29250_Ch6.ome.jpg']"
36984,5,"['G2/36984_Ch3.ome.jpg', 'G2/36984_Ch4.ome.jpg', 'G2/36984_Ch6.ome.jpg']"
5898,4,"['G1/5898_Ch3.ome.jpg', 'G1/5898_Ch4.ome.jpg', 'G1/5898_Ch6.ome.jpg']"
38730,5,"['G2/38730_Ch3.ome.jpg', 'G2/38730_Ch4.ome.jpg', 'G2/38730_Ch6.ome.jpg']"
38647,4,"['G1/38647_Ch3.ome.jpg', 'G1/38647_Ch4.ome.jpg', 'G1/38647_Ch6.ome.jpg']"
25760,6,"['S/25760_Ch3.ome.jpg', 'S/25760_Ch4.ome.jpg', 'S/25760_Ch6.ome.jpg']"
16973,4,"['G1/16973_Ch3.ome.jpg', 'G1/16973_Ch4.ome.jpg', 'G1/16973_Ch6.ome.jpg']"
20835,4,"['G1/20835_Ch3.ome.jpg', 'G1/20835_Ch4.ome.jpg', 'G1/20835_Ch6.ome.jpg']"
17899,2,"['Prophase/17899_Ch3.ome.jpg', 'Prophase/17899_Ch4.ome.jpg', 'Prophase/17899_Ch6.ome.jpg']"
35769,5,"['G2/35769_Ch3.ome.jpg', 'G2/35769_Ch4.ome.jpg', 'G2/35769_Ch6.ome.jpg']"
37505,6,"['S/37505_Ch3.ome.jpg', 'S/37505_Ch4.ome.jpg', 'S/37505_Ch6.ome.jpg']"
21327,5,"['G2/21327_Ch3.ome.jpg', 'G2/21327_Ch4.ome.jpg', 'G2/21327_Ch6.ome.jpg']"
43521,6,"['S/43521_Ch3.ome.jpg', 'S/43521_Ch4.ome.jpg', 'S/43521_Ch6.ome.jpg']"
16423,4,"['G1/16423_Ch3.ome.jpg', 'G1/16423_Ch4.ome.jpg', 'G1/16423_Ch6.ome.jpg']"
49699,4,"['G1/49699_Ch3.ome.jpg', 'G1/49699_Ch4.ome.jpg', 'G1/49699_Ch6.ome.jpg']"
7585,4,"['G1/7585_Ch3.ome.jpg', 'G1/7585_Ch4.ome.jpg', 'G1/7585_Ch6.ome.jpg']"
5056,6,"['S/5056_Ch3.ome.jpg', 'S/5056_Ch4.ome.jpg', 'S/5056_Ch6.ome.jpg']"
41912,5,"['G2/41912_Ch3.ome.jpg', 'G2/41912_Ch4.ome.jpg', 'G2/41912_Ch6.ome.jpg']"
1823,4,"['G1/1823_Ch3.ome.jpg', 'G1/1823_Ch4.ome.jpg', 'G1/1823_Ch6.ome.jpg']"
11561,6,"['S/11561_Ch3.ome.jpg', 'S/11561_Ch4.ome.jpg', 'S/11561_Ch6.ome.jpg']"
32791,5,"['G2/32791_Ch3.ome.jpg', 'G2/32791_Ch4.ome.jpg', 'G2/32791_Ch6.ome.jpg']"
3817,5,"['G2/3817_Ch3.ome.jpg', 'G2/3817_Ch4.ome.jpg', 'G2/3817_Ch6.ome.jpg']"
38124,6,"['S/38124_Ch3.ome.jpg', 'S/38124_Ch4.ome.jpg', 'S/38124_Ch6.ome.jpg']"
2965,4,"['G1/2965_Ch3.ome.jpg', 'G1/2965_Ch4.ome.jpg', 'G1/2965_Ch6.ome.jpg']"
46134,4,"['G1/46134_Ch3.ome.jpg', 'G1/46134_Ch4.ome.jpg', 'G1/46134_Ch6.ome.jpg']"
8891,6,"['S/8891_Ch3.ome.jpg', 'S/8891_Ch4.ome.jpg', 'S/8891_Ch6.ome.jpg']"
26211,4,"['G1/26211_Ch3.ome.jpg', 'G1/26211_Ch4.ome.jpg', 'G1/26211_Ch6.ome.jpg']"
23130,6,"['S/23130_Ch3.ome.jpg', 'S/23130_Ch4.ome.jpg', 'S/23130_Ch6.ome.jpg']"
11585,6,"['S/11585_Ch3.ome.jpg', 'S/11585_Ch4.ome.jpg', 'S/11585_Ch6.ome.jpg']"
2940,4,"['G1/2940_Ch3.ome.jpg', 'G1/2940_Ch4.ome.jpg', 'G1/2940_Ch6.ome.jpg']"
43890,5,"['G2/43890_Ch3.ome.jpg', 'G2/43890_Ch4.ome.jpg', 'G2/43890_Ch6.ome.jpg']"
38007,6,"['S/38007_Ch3.ome.jpg', 'S/38007_Ch4.ome.jpg', 'S/38007_Ch6.ome.jpg']"
31209,4,"['G1/31209_Ch3.ome.jpg', 'G1/31209_Ch4.ome.jpg', 'G1/31209_Ch6.ome.jpg']"
35262,4,"['G1/35262_Ch3.ome.jpg', 'G1/35262_Ch4.ome.jpg', 'G1/35262_Ch6.ome.jpg']"
31085,6,"['S/31085_Ch3.ome.jpg', 'S/31085_Ch4.ome.jpg', 'S/31085_Ch6.ome.jpg']"
34469,4,"['G1/34469_Ch3.ome.jpg', 'G1/34469_Ch4.ome.jpg', 'G1/34469_Ch6.ome.jpg']"
2690,4,"['G1/2690_Ch3.ome.jpg', 'G1/2690_Ch4.ome.jpg', 'G1/2690_Ch6.ome.jpg']"
32696,4,"['G1/32696_Ch3.ome.jpg', 'G1/32696_Ch4.ome.jpg', 'G1/32696_Ch6.ome.jpg']"
23465,5,"['G2/23465_Ch3.ome.jpg', 'G2/23465_Ch4.ome.jpg', 'G2/23465_Ch6.ome.jpg']"
9179,5,"['G2/9179_Ch3.ome.jpg', 'G2/9179_Ch4.ome.jpg', 'G2/9179_Ch6.ome.jpg']"
27337,4,"['G1/27337_Ch3.ome.jpg', 'G1/27337_Ch4.ome.jpg', 'G1/27337_Ch6.ome.jpg']"
31024,4,"['G1/31024_Ch3.ome.jpg', 'G1/31024_Ch4.ome.jpg', 'G1/31024_Ch6.ome.jpg']"
47415,4,"['G1/47415_Ch3.ome.jpg', 'G1/47415_Ch4.ome.jpg', 'G1/47415_Ch6.ome.jpg']"
2318,4,"['G1/2318_Ch3.ome.jpg', 'G1/2318_Ch4.ome.jpg', 'G1/2318_Ch6.ome.jpg']"
35946,4,"['G1/35946_Ch3.ome.jpg', 'G1/35946_Ch4.ome.jpg', 'G1/35946_Ch6.ome.jpg']"
25973,6,"['S/25973_Ch3.ome.jpg', 'S/25973_Ch4.ome.jpg', 'S/25973_Ch6.ome.jpg']"
28417,6,"['S/28417_Ch3.ome.jpg', 'S/28417_Ch4.ome.jpg', 'S/28417_Ch6.ome.jpg']"
43146,5,"['G2/43146_Ch3.ome.jpg', 'G2/43146_Ch4.ome.jpg', 'G2/43146_Ch6.ome.jpg']"
34964,4,"['G1/34964_Ch3.ome.jpg', 'G1/34964_Ch4.ome.jpg', 'G1/34964_Ch6.ome.jpg']"
13071,4,"['G1/13071_Ch3.ome.jpg', 'G1/13071_Ch4.ome.jpg', 'G1/13071_Ch6.ome.jpg']"
18929,5,"['G2/18929_Ch3.ome.jpg', 'G2/18929_Ch4.ome.jpg', 'G2/18929_Ch6.ome.jpg']"
16492,4,"['G1/16492_Ch3.ome.jpg', 'G1/16492_Ch4.ome.jpg', 'G1/16492_Ch6.ome.jpg']"
38327,5,"['G2/38327_Ch3.ome.jpg', 'G2/38327_Ch4.ome.jpg', 'G2/38327_Ch6.ome.jpg']"
27744,4,"['G1/27744_Ch3.ome.jpg', 'G1/27744_Ch4.ome.jpg', 'G1/27744_Ch6.ome.jpg']"
2840,4,"['G1/2840_Ch3.ome.jpg', 'G1/2840_Ch4.ome.jpg', 'G1/2840_Ch6.ome.jpg']"
43280,4,"['G1/43280_Ch3.ome.jpg', 'G1/43280_Ch4.ome.jpg', 'G1/43280_Ch6.ome.jpg']"
11670,4,"['G1/11670_Ch3.ome.jpg', 'G1/11670_Ch4.ome.jpg', 'G1/11670_Ch6.ome.jpg']"
2297,6,"['S/2297_Ch3.ome.jpg', 'S/2297_Ch4.ome.jpg', 'S/2297_Ch6.ome.jpg']"
22905,4,"['G1/22905_Ch3.ome.jpg', 'G1/22905_Ch4.ome.jpg', 'G1/22905_Ch6.ome.jpg']"
775,6,"['S/775_Ch3.ome.jpg', 'S/775_Ch4.ome.jpg', 'S/775_Ch6.ome.jpg']"
15749,4,"['G1/15749_Ch3.ome.jpg', 'G1/15749_Ch4.ome.jpg', 'G1/15749_Ch6.ome.jpg']"
44048,6,"['S/44048_Ch3.ome.jpg', 'S/44048_Ch4.ome.jpg', 'S/44048_Ch6.ome.jpg']"
43954,4,"['G1/43954_Ch3.ome.jpg', 'G1/43954_Ch4.ome.jpg', 'G1/43954_Ch6.ome.jpg']"
42800,5,"['G2/42800_Ch3.ome.jpg', 'G2/42800_Ch4.ome.jpg', 'G2/42800_Ch6.ome.jpg']"
32000,4,"['G1/32000_Ch3.ome.jpg', 'G1/32000_Ch4.ome.jpg', 'G1/32000_Ch6.ome.jpg']"
16807,5,"['G2/16807_Ch3.ome.jpg', 'G2/16807_Ch4.ome.jpg', 'G2/16807_Ch6.ome.jpg']"
17943,6,"['S/17943_Ch3.ome.jpg', 'S/17943_Ch4.ome.jpg', 'S/17943_Ch6.ome.jpg']"
5232,4,"['G1/5232_Ch3.ome.jpg', 'G1/5232_Ch4.ome.jpg', 'G1/5232_Ch6.ome.jpg']"
15503,4,"['G1/15503_Ch3.ome.jpg', 'G1/15503_Ch4.ome.jpg', 'G1/15503_Ch6.ome.jpg']"
37588,4,"['G1/37588_Ch3.ome.jpg', 'G1/37588_Ch4.ome.jpg', 'G1/37588_Ch6.ome.jpg']"
22328,6,"['S/22328_Ch3.ome.jpg', 'S/22328_Ch4.ome.jpg', 'S/22328_Ch6.ome.jpg']"
34093,6,"['S/34093_Ch3.ome.jpg', 'S/34093_Ch4.ome.jpg', 'S/34093_Ch6.ome.jpg']"
40648,6,"['S/40648_Ch3.ome.jpg', 'S/40648_Ch4.ome.jpg', 'S/40648_Ch6.ome.jpg']"
13770,6,"['S/13770_Ch3.ome.jpg', 'S/13770_Ch4.ome.jpg', 'S/13770_Ch6.ome.jpg']"
23622,6,"['S/23622_Ch3.ome.jpg', 'S/23622_Ch4.ome.jpg', 'S/23622_Ch6.ome.jpg']"
28308,5,"['G2/28308_Ch3.ome.jpg', 'G2/28308_Ch4.ome.jpg', 'G2/28308_Ch6.ome.jpg']"
41950,5,"['G2/41950_Ch3.ome.jpg', 'G2/41950_Ch4.ome.jpg', 'G2/41950_Ch6.ome.jpg']"
21677,6,"['S/21677_Ch3.ome.jpg', 'S/21677_Ch4.ome.jpg', 'S/21677_Ch6.ome.jpg']"
2116,5,"['G2/2116_Ch3.ome.jpg', 'G2/2116_Ch4.ome.jpg', 'G2/2116_Ch6.ome.jpg']"
12248,4,"['G1/12248_Ch3.ome.jpg', 'G1/12248_Ch4.ome.jpg', 'G1/12248_Ch6.ome.jpg']"
42367,5,"['G2/42367_Ch3.ome.jpg', 'G2/42367_Ch4.ome.jpg', 'G2/42367_Ch6.ome.jpg']"
42144,6,"['S/42144_Ch3.ome.jpg', 'S/42144_Ch4.ome.jpg', 'S/42144_Ch6.ome.jpg']"
47525,6,"['S/47525_Ch3.ome.jpg', 'S/47525_Ch4.ome.jpg', 'S/47525_Ch6.ome.jpg']"
25218,5,"['G2/25218_Ch3.ome.jpg', 'G2/25218_Ch4.ome.jpg', 'G2/25218_Ch6.ome.jpg']"
39847,4,"['G1/39847_Ch3.ome.jpg', 'G1/39847_Ch4.ome.jpg', 'G1/39847_Ch6.ome.jpg']"
31244,4,"['G1/31244_Ch3.ome.jpg', 'G1/31244_Ch4.ome.jpg', 'G1/31244_Ch6.ome.jpg']"
49694,4,"['G1/49694_Ch3.ome.jpg', 'G1/49694_Ch4.ome.jpg', 'G1/49694_Ch6.ome.jpg']"
37448,5,"['G2/37448_Ch3.ome.jpg', 'G2/37448_Ch4.ome.jpg', 'G2/37448_Ch6.ome.jpg']"
6502,6,"['S/6502_Ch3.ome.jpg', 'S/6502_Ch4.ome.jpg', 'S/6502_Ch6.ome.jpg']"
20960,6,"['S/20960_Ch3.ome.jpg', 'S/20960_Ch4.ome.jpg', 'S/20960_Ch6.ome.jpg']"
24164,5,"['G2/24164_Ch3.ome.jpg', 'G2/24164_Ch4.ome.jpg', 'G2/24164_Ch6.ome.jpg']"
12906,5,"['G2/12906_Ch3.ome.jpg', 'G2/12906_Ch4.ome.jpg', 'G2/12906_Ch6.ome.jpg']"
15837,4,"['G1/15837_Ch3.ome.jpg', 'G1/15837_Ch4.ome.jpg', 'G1/15837_Ch6.ome.jpg']"
12315,4,"['G1/12315_Ch3.ome.jpg', 'G1/12315_Ch4.ome.jpg', 'G1/12315_Ch6.ome.jpg']"
30889,4,"['G1/30889_Ch3.ome.jpg', 'G1/30889_Ch4.ome.jpg', 'G1/30889_Ch6.ome.jpg']"
18529,6,"['S/18529_Ch3.ome.jpg', 'S/18529_Ch4.ome.jpg', 'S/18529_Ch6.ome.jpg']"
44113,5,"['G2/44113_Ch3.ome.jpg', 'G2/44113_Ch4.ome.jpg', 'G2/44113_Ch6.ome.jpg']"
20527,5,"['G2/20527_Ch3.ome.jpg', 'G2/20527_Ch4.ome.jpg', 'G2/20527_Ch6.ome.jpg']"
9795,4,"['G1/9795_Ch3.ome.jpg', 'G1/9795_Ch4.ome.jpg', 'G1/9795_Ch6.ome.jpg']"
16712,5,"['G2/16712_Ch3.ome.jpg', 'G2/16712_Ch4.ome.jpg', 'G2/16712_Ch6.ome.jpg']"
14089,6,"['S/14089_Ch3.ome.jpg', 'S/14089_Ch4.ome.jpg', 'S/14089_Ch6.ome.jpg']"
8594,6,"['S/8594_Ch3.ome.jpg', 'S/8594_Ch4.ome.jpg', 'S/8594_Ch6.ome.jpg']"
8589,6,"['S/8589_Ch3.ome.jpg', 'S/8589_Ch4.ome.jpg', 'S/8589_Ch6.ome.jpg']"
25013,6,"['S/25013_Ch3.ome.jpg', 'S/25013_Ch4.ome.jpg', 'S/25013_Ch6.ome.jpg']"
44057,6,"['S/44057_Ch3.ome.jpg', 'S/44057_Ch4.ome.jpg', 'S/44057_Ch6.ome.jpg']"
42874,5,"['G2/42874_Ch3.ome.jpg', 'G2/42874_Ch4.ome.jpg', 'G2/42874_Ch6.ome.jpg']"
44249,4,"['G1/44249_Ch3.ome.jpg', 'G1/44249_Ch4.ome.jpg', 'G1/44249_Ch6.ome.jpg']"
49559,5,"['G2/49559_Ch3.ome.jpg', 'G2/49559_Ch4.ome.jpg', 'G2/49559_Ch6.ome.jpg']"
18822,4,"['G1/18822_Ch3.ome.jpg', 'G1/18822_Ch4.ome.jpg', 'G1/18822_Ch6.ome.jpg']"
18428,6,"['S/18428_Ch3.ome.jpg', 'S/18428_Ch4.ome.jpg', 'S/18428_Ch6.ome.jpg']"
26094,5,"['G2/26094_Ch3.ome.jpg', 'G2/26094_Ch4.ome.jpg', 'G2/26094_Ch6.ome.jpg']"
21574,6,"['S/21574_Ch3.ome.jpg', 'S/21574_Ch4.ome.jpg', 'S/21574_Ch6.ome.jpg']"
39491,4,"['G1/39491_Ch3.ome.jpg', 'G1/39491_Ch4.ome.jpg', 'G1/39491_Ch6.ome.jpg']"
7487,5,"['G2/7487_Ch3.ome.jpg', 'G2/7487_Ch4.ome.jpg', 'G2/7487_Ch6.ome.jpg']"
22108,5,"['G2/22108_Ch3.ome.jpg', 'G2/22108_Ch4.ome.jpg', 'G2/22108_Ch6.ome.jpg']"
39014,4,"['G1/39014_Ch3.ome.jpg', 'G1/39014_Ch4.ome.jpg', 'G1/39014_Ch6.ome.jpg']"
27552,4,"['G1/27552_Ch3.ome.jpg', 'G1/27552_Ch4.ome.jpg', 'G1/27552_Ch6.ome.jpg']"
34477,4,"['G1/34477_Ch3.ome.jpg', 'G1/34477_Ch4.ome.jpg', 'G1/34477_Ch6.ome.jpg']"
10577,2,"['Prophase/10577_Ch3.ome.jpg', 'Prophase/10577_Ch4.ome.jpg', 'Prophase/10577_Ch6.ome.jpg']"
33633,5,"['G2/33633_Ch3.ome.jpg', 'G2/33633_Ch4.ome.jpg', 'G2/33633_Ch6.ome.jpg']"
43205,4,"['G1/43205_Ch3.ome.jpg', 'G1/43205_Ch4.ome.jpg', 'G1/43205_Ch6.ome.jpg']"
14049,5,"['G2/14049_Ch3.ome.jpg', 'G2/14049_Ch4.ome.jpg', 'G2/14049_Ch6.ome.jpg']"
15528,4,"['G1/15528_Ch3.ome.jpg', 'G1/15528_Ch4.ome.jpg', 'G1/15528_Ch6.ome.jpg']"
41803,5,"['G2/41803_Ch3.ome.jpg', 'G2/41803_Ch4.ome.jpg', 'G2/41803_Ch6.ome.jpg']"
33022,5,"['G2/33022_Ch3.ome.jpg', 'G2/33022_Ch4.ome.jpg', 'G2/33022_Ch6.ome.jpg']"
35383,4,"['G1/35383_Ch3.ome.jpg', 'G1/35383_Ch4.ome.jpg', 'G1/35383_Ch6.ome.jpg']"
18220,5,"['G2/18220_Ch3.ome.jpg', 'G2/18220_Ch4.ome.jpg', 'G2/18220_Ch6.ome.jpg']"
48319,4,"['G1/48319_Ch3.ome.jpg', 'G1/48319_Ch4.ome.jpg', 'G1/48319_Ch6.ome.jpg']"
10790,5,"['G2/10790_Ch3.ome.jpg', 'G2/10790_Ch4.ome.jpg', 'G2/10790_Ch6.ome.jpg']"
20708,4,"['G1/20708_Ch3.ome.jpg', 'G1/20708_Ch4.ome.jpg', 'G1/20708_Ch6.ome.jpg']"
34396,4,"['G1/34396_Ch3.ome.jpg', 'G1/34396_Ch4.ome.jpg', 'G1/34396_Ch6.ome.jpg']"
4001,5,"['G2/4001_Ch3.ome.jpg', 'G2/4001_Ch4.ome.jpg', 'G2/4001_Ch6.ome.jpg']"
28074,5,"['G2/28074_Ch3.ome.jpg', 'G2/28074_Ch4.ome.jpg', 'G2/28074_Ch6.ome.jpg']"
47051,6,"['S/47051_Ch3.ome.jpg', 'S/47051_Ch4.ome.jpg', 'S/47051_Ch6.ome.jpg']"
19328,1,"['Metaphase/19328_Ch3.ome.jpg', 'Metaphase/19328_Ch4.ome.jpg', 'Metaphase/19328_Ch6.ome.jpg']"
9879,4,"['G1/9879_Ch3.ome.jpg', 'G1/9879_Ch4.ome.jpg', 'G1/9879_Ch6.ome.jpg']"
6553,5,"['G2/6553_Ch3.ome.jpg', 'G2/6553_Ch4.ome.jpg', 'G2/6553_Ch6.ome.jpg']"
19998,6,"['S/19998_Ch3.ome.jpg', 'S/19998_Ch4.ome.jpg', 'S/19998_Ch6.ome.jpg']"
10062,6,"['S/10062_Ch3.ome.jpg', 'S/10062_Ch4.ome.jpg', 'S/10062_Ch6.ome.jpg']"
28057,5,"['G2/28057_Ch3.ome.jpg', 'G2/28057_Ch4.ome.jpg', 'G2/28057_Ch6.ome.jpg']"
39670,6,"['S/39670_Ch3.ome.jpg', 'S/39670_Ch4.ome.jpg', 'S/39670_Ch6.ome.jpg']"
15218,6,"['S/15218_Ch3.ome.jpg', 'S/15218_Ch4.ome.jpg', 'S/15218_Ch6.ome.jpg']"
22196,6,"['S/22196_Ch3.ome.jpg', 'S/22196_Ch4.ome.jpg', 'S/22196_Ch6.ome.jpg']"
8947,5,"['G2/8947_Ch3.ome.jpg', 'G2/8947_Ch4.ome.jpg', 'G2/8947_Ch6.ome.jpg']"
17181,6,"['S/17181_Ch3.ome.jpg', 'S/17181_Ch4.ome.jpg', 'S/17181_Ch6.ome.jpg']"
11597,5,"['G2/11597_Ch3.ome.jpg', 'G2/11597_Ch4.ome.jpg', 'G2/11597_Ch6.ome.jpg']"
34223,4,"['G1/34223_Ch3.ome.jpg', 'G1/34223_Ch4.ome.jpg', 'G1/34223_Ch6.ome.jpg']"
12485,4,"['G1/12485_Ch3.ome.jpg', 'G1/12485_Ch4.ome.jpg', 'G1/12485_Ch6.ome.jpg']"
41252,6,"['S/41252_Ch3.ome.jpg', 'S/41252_Ch4.ome.jpg', 'S/41252_Ch6.ome.jpg']"
46656,5,"['G2/46656_Ch3.ome.jpg', 'G2/46656_Ch4.ome.jpg', 'G2/46656_Ch6.ome.jpg']"
39085,6,"['S/39085_Ch3.ome.jpg', 'S/39085_Ch4.ome.jpg', 'S/39085_Ch6.ome.jpg']"
2406,6,"['S/2406_Ch3.ome.jpg', 'S/2406_Ch4.ome.jpg', 'S/2406_Ch6.ome.jpg']"
43962,6,"['S/43962_Ch3.ome.jpg', 'S/43962_Ch4.ome.jpg', 'S/43962_Ch6.ome.jpg']"
34376,6,"['S/34376_Ch3.ome.jpg', 'S/34376_Ch4.ome.jpg', 'S/34376_Ch6.ome.jpg']"
2028,6,"['S/2028_Ch3.ome.jpg', 'S/2028_Ch4.ome.jpg', 'S/2028_Ch6.ome.jpg']"
22113,5,"['G2/22113_Ch3.ome.jpg', 'G2/22113_Ch4.ome.jpg', 'G2/22113_Ch6.ome.jpg']"
49761,4,"['G1/49761_Ch3.ome.jpg', 'G1/49761_Ch4.ome.jpg', 'G1/49761_Ch6.ome.jpg']"
33025,4,"['G1/33025_Ch3.ome.jpg', 'G1/33025_Ch4.ome.jpg', 'G1/33025_Ch6.ome.jpg']"
27841,4,"['G1/27841_Ch3.ome.jpg', 'G1/27841_Ch4.ome.jpg', 'G1/27841_Ch6.ome.jpg']"
31609,5,"['G2/31609_Ch3.ome.jpg', 'G2/31609_Ch4.ome.jpg', 'G2/31609_Ch6.ome.jpg']"
37213,5,"['G2/37213_Ch3.ome.jpg', 'G2/37213_Ch4.ome.jpg', 'G2/37213_Ch6.ome.jpg']"
44308,5,"['G2/44308_Ch3.ome.jpg', 'G2/44308_Ch4.ome.jpg', 'G2/44308_Ch6.ome.jpg']"
9048,6,"['S/9048_Ch3.ome.jpg', 'S/9048_Ch4.ome.jpg', 'S/9048_Ch6.ome.jpg']"
40799,4,"['G1/40799_Ch3.ome.jpg', 'G1/40799_Ch4.ome.jpg', 'G1/40799_Ch6.ome.jpg']"
10894,5,"['G2/10894_Ch3.ome.jpg', 'G2/10894_Ch4.ome.jpg', 'G2/10894_Ch6.ome.jpg']"
25397,5,"['G2/25397_Ch3.ome.jpg', 'G2/25397_Ch4.ome.jpg', 'G2/25397_Ch6.ome.jpg']"
8243,5,"['G2/8243_Ch3.ome.jpg', 'G2/8243_Ch4.ome.jpg', 'G2/8243_Ch6.ome.jpg']"
42926,4,"['G1/42926_Ch3.ome.jpg', 'G1/42926_Ch4.ome.jpg', 'G1/42926_Ch6.ome.jpg']"
27729,4,"['G1/27729_Ch3.ome.jpg', 'G1/27729_Ch4.ome.jpg', 'G1/27729_Ch6.ome.jpg']"
19902,6,"['S/19902_Ch3.ome.jpg', 'S/19902_Ch4.ome.jpg', 'S/19902_Ch6.ome.jpg']"
38178,6,"['S/38178_Ch3.ome.jpg', 'S/38178_Ch4.ome.jpg', 'S/38178_Ch6.ome.jpg']"
38187,4,"['G1/38187_Ch3.ome.jpg', 'G1/38187_Ch4.ome.jpg', 'G1/38187_Ch6.ome.jpg']"
21143,6,"['S/21143_Ch3.ome.jpg', 'S/21143_Ch4.ome.jpg', 'S/21143_Ch6.ome.jpg']"
1040,5,"['G2/1040_Ch3.ome.jpg', 'G2/1040_Ch4.ome.jpg', 'G2/1040_Ch6.ome.jpg']"
43557,5,"['G2/43557_Ch3.ome.jpg', 'G2/43557_Ch4.ome.jpg', 'G2/43557_Ch6.ome.jpg']"
26736,4,"['G1/26736_Ch3.ome.jpg', 'G1/26736_Ch4.ome.jpg', 'G1/26736_Ch6.ome.jpg']"
29765,6,"['S/29765_Ch3.ome.jpg', 'S/29765_Ch4.ome.jpg', 'S/29765_Ch6.ome.jpg']"
